Item Name,Item Category/Brand,Regular Price,Sale Price,Total Sale Discount,Discount Ratio
Sparkling Strawberry Water,Perrier,$6.99,$5.99,$1.00,0.1431
Spicy Sliced Pepperoni,Fantino & Mondello,$6.99,$5.99,$1.00,0.1431
Strawberry Kiwi Sparkling Water,Perrier,$6.99,$5.99,$1.00,0.1431
Sundried Tomato Pesto,La Maison Le Grand,$6.99,$5.99,$1.00,0.1431
Sweet Peppers Gluten Free Salami,Fantino & Mondello,$6.99,$5.99,$1.00,0.1431
Terrific Trio Variety Pack Potatoes,The Little Potato Company,$6.99,$5.99,$1.00,0.1431
Veneziano Sliced Gluten Free Dry Salami,Fantino & Mondello,$6.99,$5.99,$1.00,0.1431
Asana 3Pk Smoothie Cubes,Evive,$10.49,$8.99,$1.50,0.1430
Chicken Tender,Arahova,$13.99,$11.99,$2.00,0.1430
Complete Clean Scented Baby Wipes,Pampers,$10.49,$8.99,$1.50,0.1430
Olive Oil Extra Virgin,Kolympari,$13.99,$11.99,$2.00,0.1430
Pilsner Beer,Konig,$10.49,$8.99,$1.50,0.1430
Pure 3Pk Smoothie Cubes,Evive,$10.49,$8.99,$1.50,0.1430
Samourai Smoothie Cubes,Evive,$10.49,$8.99,$1.50,0.1430
Souvlaki Chicken,Arahova,$13.99,$11.99,$2.00,0.1430
Touk-touk Smoothie Cubes,Evive,$10.49,$8.99,$1.50,0.1430
Viva 3 Pk Smoothie Cubes,Evive,$10.49,$8.99,$1.50,0.1430
Yin Smoothie Cubes,Evive,$10.49,$8.99,$1.50,0.1430
1% Purfiltre Milk,Lactantia,$8.49,$7.29,$1.20,0.1413
2% Purfiltre Milk,Lactantia,$8.49,$7.29,$1.20,0.1413
Homogenized Purfiltre Milk,Lactantia,$8.49,$7.29,$1.20,0.1413
Skim Purfiltre Milk,Lactantia,$8.49,$7.29,$1.20,0.1413
Amos Kristall Witte Beer,Bittt a Tibi,$3.49,$3.00,$0.49,0.1404
Caramel Milk No Sugar Added Bar,Russell Stover,$3.49,$3.00,$0.49,0.1404
Lemonade Fresh Juice,Tradition,$3.49,$3.00,$0.49,0.1404
Light Cans Beer,Budweiser,$3.49,$3.00,$0.49,0.1404
Orange Can Beer,Bud Light,$3.49,$3.00,$0.49,0.1404
Organic Red Beets,Croc Bio,$3.49,$3.00,$0.49,0.1404
Original Cans Beer,Coors,$3.49,$3.00,$0.49,0.1404
Premium 5.0% Beer,BAVARIA,$3.49,$3.00,$0.49,0.1404
Prohibition Alcohol Free Beer,Budweiser,$3.49,$3.00,$0.49,0.1404
Radler Beer,Bud Light,$3.49,$3.00,$0.49,0.1404
Red Beer,Rickard's,$3.49,$3.00,$0.49,0.1404
Soft Drink,Pepsi,$3.49,$3.00,$0.49,0.1404
Super Can Beer,Budweiser,$3.49,$3.00,$0.49,0.1404
1% Fine Filtered Milk,Natrel,$4.99,$4.29,$0.70,0.1403
10% MF Cream,Natrel,$4.99,$4.29,$0.70,0.1403
2% Fine Filtered Milk,Natrel,$4.99,$4.29,$0.70,0.1403
3.25% Fine Filtered Milk,Natrel,$4.99,$4.29,$0.70,0.1403
Shoestring Fries,McCain,$4.99,$4.29,$0.70,0.1403
Skim Fine Filtered Milk,Natrel,$4.99,$4.29,$0.70,0.1403
Soft Original Cream Cheese,Philadelphia,$4.99,$4.29,$0.70,0.1403
Whipped Plain Cream Cheese,Philadelphia,$4.99,$4.29,$0.70,0.1403
all-dressed Frozen pizza,Mikes,$9.29,$7.99,$1.30,0.1399
Chicken & Cheese Saccottini Pasta,O' Sole Mio,$9.29,$7.99,$1.30,0.1399
Fresh Air 111 Use Fabric Softener,Fleecy,$9.29,$7.99,$1.30,0.1399
Spinach & Cheese Manicotti Pasta,O' Sole Mio,$9.29,$7.99,$1.30,0.1399
Pumpkin Seed Oats Crispbread,Ryvita,$2.89,$2.49,$0.40,0.1384
Rotini Gluten Free Pasta,Barilla,$2.89,$2.49,$0.40,0.1384
2% UltraPur Milk,Lactantia,$5.79,$4.99,$0.80,0.1382
3 Bean Salad,Fontaine Santé,$5.79,$4.99,$0.80,0.1382
3.8% Organic Milk,Lactanti,$5.79,$4.99,$0.80,0.1382
Aranciata Rossa Sparkling Fruit Drink,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Aranciata Sparkling Mineral Water,Sanpellegrino,$5.79,$4.99,$0.80,0.1382
Bruschetta Salad,Fontaine Santé,$5.79,$4.99,$0.80,0.1382
Clementina Sparkling Fruit Drink,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Couscous Salad,Fontaine Santé,$5.79,$4.99,$0.80,0.1382
Gouda Jalapeno Cheese,Anco,$5.79,$4.99,$0.80,0.1382
Gouda Light Cheese,Anco,$5.79,$4.99,$0.80,0.1382
Limonata Sparkling Mineral Water,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Melograno E Arancia Sparkling Fruit Drink,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Mild Gouda Cheese,Anco,$5.79,$4.99,$0.80,0.1382
Original Pet Food,Kibbles N Bits,$5.79,$4.99,$0.80,0.1382
Penne And Feta Salad,Fontaine Santé,$5.79,$4.99,$0.80,0.1382
Pompelmo Sparkling Fruit Beverage,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Royal Couscous Salad,Fontaine Santé,$5.79,$4.99,$0.80,0.1382
Smoked Gouda Cheese,Anco,$5.79,$4.99,$0.80,0.1382
Spiced Gouda Cheese,Anco,$5.79,$4.99,$0.80,0.1382
Tabbouleh Salad,Fontaine Santé,$5.79,$4.99,$0.80,0.1382
Three-Lentil & Cranberry Salad,Fontaine Santé,$5.79,$4.99,$0.80,0.1382
UltraPur Chocolate 1% Milk,Lactantia,$5.79,$4.99,$0.80,0.1382
Wild Rice Salad,Fontaine Santé,$5.79,$4.99,$0.80,0.1382
Organic Chicken,Ferme Des Volitigeurs,$21.05,$18.15,$2.90,0.1378
0% Plain Greek Yogurt,Compliments,$5.19,$4.49,$0.70,0.1349
0% Vanilla Greek Yogurt,Compliments,$5.19,$4.49,$0.70,0.1349
Barely There Liners,U By Kotex,$5.19,$4.49,$0.70,0.1349
Bugles Original Corn Snack,General Mills,$2.89,$2.50,$0.39,0.1349
Click Regular Absorbency Tampons,U By Kotex,$5.19,$4.49,$0.70,0.1349
Click Super Absorbency Tampons,U By Kotex,$5.19,$4.49,$0.70,0.1349
Energizing Coffee Facial Scrub,St. Ives,$5.19,$4.49,$0.70,0.1349
Orange Pekoe Tea Bags,Red Rose,$5.19,$4.49,$0.70,0.1349
Original Caramel Candy,Werthers,$2.89,$2.50,$0.39,0.1349
Thai Red Curry,Blue Dragon,$5.19,$4.49,$0.70,0.1349
Yogourt & Fruit Strawberry Hard Candy,Campino,$2.89,$2.50,$0.39,0.1349
Spearmint 14 Piece Gum,Trident,$1.49,$1.29,$0.20,0.1342
Watermelon Twist 14 Piece Gum,Trident,$1.49,$1.29,$0.20,0.1342
Worcestershire Sauce,Frenchs,$2.99,$2.59,$0.40,0.1338
Dark Chocolate Raisins,John Vince,$1.72,$1.49,$0.23,0.1337
Cabra Al Vino Cheese,Rocinante,$7.49,$6.49,$1.00,0.1335
Cabra Romero Cheese,Rocinante,$7.49,$6.49,$1.00,0.1335
Beyond Simply 9 Dog Chicken & Barley Dog Food,Purina,$14.99,$12.99,$2.00,0.1334
Extra Virgin Olive Oil,Colavita,$14.99,$12.99,$2.00,0.1334
Inspiration Cheese,Bergeron,$14.99,$12.99,$2.00,0.1334
Inspiration Flavours Cheese,Bergeron,$14.99,$12.99,$2.00,0.1334
All Seasoning Spice,Badia,$3.79,$3.29,$0.50,0.1319
Rustic Confit Of Turkey,Charcuterie Bretagne,$3.79,$3.29,$0.50,0.1319
Mustard & Honey Coated Turkey Breast,Olymel,$5.69,$4.94,$0.75,0.1318
Smoked Teriyaki Ham,Olymel,$5.69,$4.94,$0.75,0.1318
With Chipotle Turkey Breast,Olymel,$5.69,$4.94,$0.75,0.1318
4% Beer,Coors Light,$37.99,$32.99,$5.00,0.1316
Vent Des Iles Edam Cheese,Riviera,$6.09,$5.29,$0.80,0.1314
Original Almond Milk,Silk,$2.29,$1.99,$0.30,0.1310
Unsweetened Original Almond Breeze,Blue Diamond,$2.29,$1.99,$0.30,0.1310
Unsweetened Original Almond Milk,Silk,$2.29,$1.99,$0.30,0.1310
Unsweetened Vanilla Almond Milk,Silk,$2.29,$1.99,$0.30,0.1310
Vanilla Almond Milk,Silk,$2.29,$1.99,$0.30,0.1310
Almond Florentines,Jules Destrooper,$4.59,$3.99,$0.60,0.1307
Chili Sauce,Heinz,$4.59,$3.99,$0.60,0.1307
Chow Mein Noodles,Farkay,$4.59,$3.99,$0.60,0.1307
Herbal Mango Hibiscus Iced Tea,Pure Leaf,$4.59,$3.99,$0.60,0.1307
Herbals Lemonade Hibiscus Ready to Drink Tea,Pure Leaf,$4.59,$3.99,$0.60,0.1307
Lemon Iced Tea Juice,Pure Leaf,$4.59,$3.99,$0.60,0.1307
Lemonade Juice,Tropicana,$4.59,$3.99,$0.60,0.1307
Lemonade With Tangerine Juice,Tropicana,$4.59,$3.99,$0.60,0.1307
Peach Ice Tea,Pure Leaf,$4.59,$3.99,$0.60,0.1307
Pineapple Mango Juice,Tropicana,$4.59,$3.99,$0.60,0.1307
Pumpkin Seeds Maple GoPure Bar,Leclerc,$4.59,$3.99,$0.60,0.1307
Raspberry Iced Tea Juice,Pure Leaf,$4.59,$3.99,$0.60,0.1307
Steam Fried Noodles,Farkay,$4.59,$3.99,$0.60,0.1307
Strawberry Peach Juice,Tropicana,$4.59,$3.99,$0.60,0.1307
Watermelon Juice,Tropicana,$4.59,$3.99,$0.60,0.1307
With Honey Green Tea,Pure Leaf,$4.59,$3.99,$0.60,0.1307
4% Alcohol Beer,Coors Light,$11.49,$9.99,$1.50,0.1305
5.5% Alcohol Beer,Molson Dry,$11.49,$9.99,$1.50,0.1305
Fermented Unflavoured Superfood,Genuine Health,$22.99,$19.99,$3.00,0.1305
Marble Cheese Strings,Black Diamond,$11.49,$9.99,$1.50,0.1305
Gourmet Morning Café Coffee K-Cup,Folgers,$7.99,$6.97,$1.02,0.1277
Intensely Dark 12 Pack Coffee K-Cups,Folgers,$7.99,$6.97,$1.02,0.1277
Lively Colombian K-Cup Coffee,Folgers,$7.99,$6.97,$1.02,0.1277
Semi-Sweet Chocolate,Baker's,$5.49,$4.79,$0.70,0.1275
Unsweetened Chocolate,Baker's,$5.49,$4.79,$0.70,0.1275
Chocolate Coated Vanilla Ice Cream Bars,So Delicious,$6.29,$5.49,$0.80,0.1272
italian Olive oil,Pastene,$6.29,$5.49,$0.80,0.1272
Mocha Almond Fudge Frozen Desert,So Delicious,$6.29,$5.49,$0.80,0.1272
Salted Caramel Cashew Ice Cream,So Delicious,$6.29,$5.49,$0.80,0.1272
Dairy-Free Vanilla Yogurt,LeGrand,$2.29,$2.00,$0.29,0.1266
Bread Crumbs Italian,Pastene,$3.19,$2.79,$0.40,0.1254
Fridge Fresh Deodorizer,Arm & Hammer,$3.19,$2.79,$0.40,0.1254
Pet Fresh Carpet Deodorizer,Arm & Hammer,$3.19,$2.79,$0.40,0.1254
Plain Bread Crumbs,Pastene,$3.19,$2.79,$0.40,0.1254
60 M Cling Wrap,Glad,$3.99,$3.49,$0.50,0.1253
All Purpose Flour,Compliments,$3.99,$3.49,$0.50,0.1253
All Purpose Unbleached Flour,Compliments,$3.99,$3.49,$0.50,0.1253
Arugula Gourmet Pesto,Sardo,$3.99,$3.49,$0.50,0.1253
Baby Cut Carrots,Compliments,$3.99,$3.49,$0.50,0.1253
Basil Gourmet Pesto,Sardo,$3.99,$3.49,$0.50,0.1253
Beef Apple Uncrd Bacon Bar,Epic Provisions,$3.99,$3.49,$0.50,0.1253
Beef Bouillon Powder,Knorr,$3.99,$3.49,$0.50,0.1253
Belvita Banana Oatmeal Chocolate Cookies,Christie,$3.99,$3.49,$0.50,0.1253
Black Olive Tapenade,SARDO,$3.99,$3.49,$0.50,0.1253
Chicken Bouillon Powder,Knorr,$3.99,$3.49,$0.50,0.1253
Cool Moisture Bar Soap,Dove,$3.99,$3.49,$0.50,0.1253
Cool Whip Vanilla Dessert Topping,Kraft,$3.99,$3.49,$0.50,0.1253
Ella Potatoe,Mamzells,$3.99,$3.49,$0.50,0.1253
EZ Squeeze Tartar Sauce,Hellmann's,$3.99,$3.49,$0.50,0.1253
Fleur,Mirabel,$3.99,$3.49,$0.50,0.1253
Gourmet Jalapeno Tapenade,Sardo,$3.99,$3.49,$0.50,0.1253
Hot Original Sauce,Firebarns,$3.99,$3.49,$0.50,0.1253
Kalamata Gourmet Pesto,Sardo,$3.99,$3.49,$0.50,0.1253
Mayo Real Squeeze Dressing,H-BF Mayo,$3.99,$3.49,$0.50,0.1253
Mayonnaise 1/2 The Fat Dressing,Hellmann's,$3.99,$3.49,$0.50,0.1253
Mediterranean Pasta Bistro Bowl,Clover Leaf,$3.99,$3.49,$0.50,0.1253
Mens Deep Clean Bar,Dove,$3.99,$3.49,$0.50,0.1253
Mexican Rice Bistro Bowl,Clover Leaf,$3.99,$3.49,$0.50,0.1253
Mushroom Alfredo Pasta Sauce,Classico,$3.99,$3.49,$0.50,0.1253
Oreo Original Cookies,Christie,$3.99,$3.49,$0.50,0.1253
Peppermint Tea,Stash,$3.99,$3.49,$0.50,0.1253
Raw Pumpkin Seeds,Johnvince Foods,$3.99,$3.49,$0.50,0.1253
Real Mayonnaise Dressing,Hellmann's,$3.99,$3.49,$0.50,0.1253
Regular Tzatziki Sauce,Marc Angelo,$3.99,$3.49,$0.50,0.1253
Selects Beef Bouillon Cube,Knorr,$3.99,$3.49,$0.50,0.1253
Selects Chicken Bouillon Cube,Knorr,$3.99,$3.49,$0.50,0.1253
Selects Vegetable Bouillon Cube,Knorr,$3.99,$3.49,$0.50,0.1253
Sliced Sundried Tomatoes,SARDO,$3.99,$3.49,$0.50,0.1253
Spanish Medley Bistro Bowl,Clover Leaf,$3.99,$3.49,$0.50,0.1253
Tomato & Basil Pasta Sauce,Classico,$3.99,$3.49,$0.50,0.1253
Vector Chocolate Chip Cereal Bars,Kellogg's,$3.99,$3.49,$0.50,0.1253
Vegetable Bouillon Powder,Knorr,$3.99,$3.49,$0.50,0.1253
Whole Wheat Flour,Compliments,$3.99,$3.49,$0.50,0.1253
Wonton Covers,Wong Wing,$3.99,$3.49,$0.50,0.1253
All Purpose Liquid Seasoning,Bragg,$7.99,$6.99,$1.00,0.1252
Artisanal Gluten Free Organic Bread,Cuisine L'Angelique,$7.99,$6.99,$1.00,0.1252
Baguette Gluten Free Organic Bread,Cuisine L'Angelique,$7.99,$6.99,$1.00,0.1252
Beneful Incredibites Roasted Chicken Dog Food,Purina,$7.99,$6.99,$1.00,0.1252
Beneful Incredibites Sirloin Dog Food,Purina,$7.99,$6.99,$1.00,0.1252
Beneful Original Dry With Beef Dog Food,Purina,$7.99,$6.99,$1.00,0.1252
Chipotle Raspberry Hot Sauce,Maui Pepper Co.,$7.99,$6.99,$1.00,0.1252
Extra Classic Poutine,MS3Food - Like at the Restaurant,$7.99,$6.99,$1.00,0.1252
Flex 2 Hybrid Blue Razors,Bic,$7.99,$6.99,$1.00,0.1252
Grain Free Chicken Dog Food,Beneful,$7.99,$6.99,$1.00,0.1252
Havarti 32% MF Cheese,Armstrong,$7.99,$6.99,$1.00,0.1252
Marble Cheddar Cheese,Armstrong,$7.99,$6.99,$1.00,0.1252
Patisserie Lemon Meringue Pie,Dr. Oetker,$7.99,$6.99,$1.00,0.1252
Real Mayonnaise Dressing,Hellmann's,$7.99,$6.99,$1.00,0.1252
Salted Caramel Cheesecake,Dr. Oetker,$7.99,$6.99,$1.00,0.1252
Smoked Meat Brisket,Lesters,$7.99,$6.99,$1.00,0.1252
Strawberry Cheesecake,Dr. Oetker,$7.99,$6.99,$1.00,0.1252
Wildberry Cheesecake,Dr. Oetker,$7.99,$6.99,$1.00,0.1252
Chicken Souvlakis,Flamingo,$11.99,$10.49,$1.50,0.1251
Chimichurri Chicken Brochette,Flamingo,$11.99,$10.49,$1.50,0.1251
Grain Free Adult Lamb Dry Dog Food,Nature's Recipe,$15.99,$13.99,$2.00,0.1251
Non Cooked Non Breaded Chicken Burger,Flamingo,$11.99,$10.49,$1.50,0.1251
Original Chicken Tornedos,Flamingo,$11.99,$10.49,$1.50,0.1251
Three Raclette Platter,Agropur Import Collection,$11.99,$10.49,$1.50,0.1251
1% Organic Milk,Lactantia,$5.69,$4.99,$0.70,0.1230
2% Organic Milk,Lactantia,$5.69,$4.99,$0.70,0.1230
Brown Basmati Rice,Dainty,$5.69,$4.99,$0.70,0.1230
Men Extra Fresh Body Wash,Dove,$5.69,$4.99,$0.70,0.1230
Sesame Oil,Blue Dragon,$5.69,$4.99,$0.70,0.1230
World Classics Basmati Rice,Dainty,$5.69,$4.99,$0.70,0.1230
Acidulated Crispy Apples,Les croquantes,$3.99,$3.50,$0.49,0.1228
Aromatic Crispy Apples,Les Croquantes,$3.99,$3.50,$0.49,0.1228
Bite Sized Rounds Tortilla Chips,Tostitos,$3.99,$3.50,$0.49,0.1228
Cheddar Marble and Raisin,G&G,$3.99,$3.50,$0.49,0.1228
Crunchy Cheddar Jalapeno Cheezies,Cheetos,$3.99,$3.50,$0.49,0.1228
Crunchy Cheezies,Cheetos,$3.99,$3.50,$0.49,0.1228
Flamin' Hot Crunchies,Cheetos,$3.99,$3.50,$0.49,0.1228
Honeycrisp Sweet Apple Cider,Tradition Collection,$3.99,$3.50,$0.49,0.1228
Little Crispy Apples,Les Croquantes,$3.99,$3.50,$0.49,0.1228
Mild Salsa Dip,Tostitos,$3.99,$3.50,$0.49,0.1228
Milk Chocolate Hazelnut Cream Filled No Sugar Adde...,Valor,$3.99,$3.50,$0.49,0.1228
Organic Julienne Sundried Tomato,Derlea,$3.99,$3.50,$0.49,0.1228
Puffs Cheezies,Cheetos,$3.99,$3.50,$0.49,0.1228
Puree Tumeric,Derlea Foods,$3.99,$3.50,$0.49,0.1228
Raisin And Cheese Curd,G&G,$3.99,$3.50,$0.49,0.1228
Raisin And White Cheddar,G&G,$3.99,$3.50,$0.49,0.1228
Ranch Organic Dip,Litehouse,$3.99,$3.50,$0.49,0.1228
Sweet Apple Cider,Tradition,$3.99,$3.50,$0.49,0.1228
Sweet Crispy Apples,Les croquantes,$3.99,$3.50,$0.49,0.1228
White Cheddar Puffs,Cheetos,$3.99,$3.50,$0.49,0.1228
Spring Water,Evian,$1.69,$1.49,$0.20,0.1183
Vrac Cretons,Gaspesien,$3.89,$3.43,$0.46,0.1183
Pesto Pennine Salad,Plaisirs Gastronomiques,$4.23,$3.73,$0.50,0.1182
Quinoa Feves Mungo Salad,Plaisirs Gastronomiques,$4.23,$3.73,$0.50,0.1182
Authentic Bologna,Lafleur,$2.54,$2.24,$0.30,0.1181
Garlic Bologna,Olymel,$2.54,$2.24,$0.30,0.1181
Regular Bologna,Olymel,$2.54,$2.24,$0.30,0.1181
Waxed Bologna,Lafleur,$2.54,$2.24,$0.30,0.1181
Regular Mineral Water,Perrier,$6.79,$5.99,$0.80,0.1178
Unsalted Sticks Butter,My Country,$6.79,$5.99,$0.80,0.1178
Water,San Pellegrino,$6.79,$5.99,$0.80,0.1178
1% PurFiltre Organic Milk,Lactantia,$5.99,$5.29,$0.70,0.1169
2% PurFiltre Organic Milk,Lactantia,$5.99,$5.29,$0.70,0.1169
Chocolate Milk Protein Shake Plus 2% MF,Natrel,$5.99,$5.29,$0.70,0.1169
Milk Protein Shake Plus 2% MF,Natrel,$5.99,$5.29,$0.70,0.1169
Milk Protein Shake Plus 3.25% MF,Natrel,$5.99,$5.29,$0.70,0.1169
Purfiltre 3.8% Organic Milk,Lactantia,$5.99,$5.29,$0.70,0.1169
Water,Fiji,$5.99,$5.29,$0.70,0.1169
White Quinoa,Tipiak,$5.99,$5.29,$0.70,0.1169
Beggin' Strips Original Dog Treats,Purina,$4.29,$3.79,$0.50,0.1166
Breakfest Potato Pancakes,McCain,$4.29,$3.79,$0.50,0.1166
Chewy Chocolate Coconut Granola Bars,Nature's Path,$4.29,$3.79,$0.50,0.1166
Love Crunch Dark Chocolate Macaroon Granola Bar,Natures Path,$4.29,$3.79,$0.50,0.1166
Original Cheese,Mini Babybel,$4.29,$3.79,$0.50,0.1166
Savory Wedges,McCain,$4.29,$3.79,$0.50,0.1166
Southwestern Black Bean Organic Soup,Imagine,$4.29,$3.79,$0.50,0.1166
white Tortillas,Pom,$4.29,$3.79,$0.50,0.1166
Organic Unsweetened Apple Snack,Compliments,$2.59,$2.29,$0.30,0.1158
Tagliatenelle Nests Pasta,Delverde,$2.59,$2.29,$0.30,0.1158
Boneless Org Loin Filet Marin,DuBreton,$11.58,$10.24,$1.34,0.1157
Boneless Provencale Loin Filet,DuBreton,$11.58,$10.24,$1.34,0.1157
Peach Salsa,Mrs Renfros,$5.19,$4.59,$0.60,0.1156
Value Pack Chicken Souvlaki,Marc Angelo,$11.29,$9.99,$1.30,0.1151
Platinum Fresh Action Pacs Dishwasher Detergent,Cascade,$19.19,$16.99,$2.20,0.1146
50 Pack Sweetener,Sugar In The Raw,$6.19,$5.49,$0.70,0.1131
Beef Scalopini Rosette,Sterling Silver,$5.95,$5.28,$0.67,0.1126
Apple Butter Turkey Cutlet,Pac,$6.94,$6.16,$0.78,0.1124
Beef Swiss Roll,Sterling Silver,$6.94,$6.16,$0.78,0.1124
Burrito Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Chili Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Cranberry Oeange Turkey Cutlet,Pac,$6.94,$6.16,$0.78,0.1124
Fajita Mix Seasoning,Old El Paso,$1.69,$1.50,$0.19,0.1124
Fajita Smart Fiesta Seasoning,Old El Paso,$1.69,$1.50,$0.19,0.1124
Mild Chicken Taco Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Mild Taco Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Parmigiana Turkey Cutlet,Pac,$6.94,$6.16,$0.78,0.1124
Slow Cooker Barbacoa Beef Seasoning,Old El Paso,$1.69,$1.50,$0.19,0.1124
Taco Smart Fiesta Seasoning,Old El Paso,$1.69,$1.50,$0.19,0.1124
Tacos Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Garlic Paste,Gia,$2.69,$2.39,$0.30,0.1115
canola - soft Margarine,Nuvel,$4.49,$3.99,$0.50,0.1114
Carrot Juice,Traditional Health,$4.49,$3.99,$0.50,0.1114
Chunks Hot Banana Peppers,Bick's,$4.49,$3.99,$0.50,0.1114
Coarse Iodized Sea Salt,Windsor,$4.49,$3.99,$0.50,0.1114
Garden Medley Salad,Eat Smart,$4.49,$3.99,$0.50,0.1114
Grape Health Juice,Tradition,$4.49,$3.99,$0.50,0.1114
Green Tea,Tim Hortons,$4.49,$3.99,$0.50,0.1114
Hearty Greens,Eat Smart,$4.49,$3.99,$0.50,0.1114
Hypoallergenic Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Inspira sheet softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Inspiration Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Lavender Cleaner,Pine-Sol,$4.49,$3.99,$0.50,0.1114
Liquid Tonique Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Maple Dijon Vinaigrette,Maison Orphee,$4.49,$3.99,$0.50,0.1114
Odour Eliminator Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Old Cheddar Slices Cheese,Compliments,$4.49,$3.99,$0.50,0.1114
Pork & Beef Sausage,La Fernandière,$4.49,$3.99,$0.50,0.1114
Roasted Onions Apples Balsamic Dressing,Les Caprices D'Antan,$4.49,$3.99,$0.50,0.1114
sheets - sunny Fabric softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Sheets Tranquilia Fabric softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Sliced Beets,Bick's,$4.49,$3.99,$0.50,0.1114
soft Soya margarine,Compliments,$4.49,$3.99,$0.50,0.1114
Sour Mixed Pickles,Habitant,$4.49,$3.99,$0.50,0.1114
Stuffed Manzanilla Olives,Unico,$4.49,$3.99,$0.50,0.1114
sweeet Pickles,Habitant,$4.49,$3.99,$0.50,0.1114
Tranquil Liquid Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Tropics Orange Peach Mango Juice,Tropicana,$4.49,$3.99,$0.50,0.1114
Tropics Orange Strawberry Banana Juice,Tropicana,$4.49,$3.99,$0.50,0.1114
YoPro Vanilla 0% Danone Yogurt,Skyr,$4.49,$3.99,$0.50,0.1114
2 Ply 126 Sheets Facial Tissue,Royale,$8.99,$7.99,$1.00,0.1112
Bottles Beer,Heineken,$13.49,$11.99,$1.50,0.1112
Breaded Popcorn Shrimp,BlueWater Seafoods,$8.99,$7.99,$1.00,0.1112
Charcuterie Trio,Mastro,$8.99,$7.99,$1.00,0.1112
Cheddar White Cheese,Ptit Quebec,$13.49,$11.99,$1.50,0.1112
Chopped Garlic,Derlea,$8.99,$7.99,$1.00,0.1112
Evil Bastard Hot Sauce,Hellfire,$17.99,$15.99,$2.00,0.1112
Keg Beer,Heineken,$13.49,$11.99,$1.50,0.1112
Mediterranean Charcuterie Trio,Mastro and San Daniele,$8.99,$7.99,$1.00,0.1112
original Cheese for fondue,Swiss Knight,$17.99,$15.99,$2.00,0.1112
Rice Krispies Jumbo Squares,Kellogg's,$8.99,$7.99,$1.00,0.1112
San Daniele Trio Cooked Italian Meats Charcuterie,Mastro,$8.99,$7.99,$1.00,0.1112
Sensations Vietnamese-Style Shrimp Spring Rolls,Compliments,$8.99,$7.99,$1.00,0.1112
Lemon Love Tea,Peace Tea,$0.99,$0.88,$0.11,0.1111
Queso Iberico Cheese,Rocinante,$7.29,$6.49,$0.80,0.1097
Sainte Maure Goat Cheese,Soignon,$7.29,$6.49,$0.80,0.1097
Vertigo Hot Sauce,La Pimenterie,$10.99,$9.79,$1.20,0.1092
Gold Milk Chocolate Bar,Lindt,$9.19,$8.19,$1.00,0.1088
14% m.f. Sour cream,Sealtest,$3.69,$3.29,$0.40,0.1084
Splash Strawberry Kiwi 3 Pack Gum,Trident,$3.69,$3.29,$0.40,0.1084
Applewood Bacon Smoked Mustard,Inglehoffer,$6.49,$5.79,$0.70,0.1079
Aquarium Liquid Pump Hand Soap,Softsoap,$2.79,$2.49,$0.30,0.1075
Bing Cherry,M'Lord,$5.59,$4.99,$0.60,0.1073
Extra Virgin Olive Oil,Marques de Valdueza,$27.99,$24.99,$3.00,0.1072
Maki Philanthrope Tx Sushi,Yuzu,$9.35,$8.35,$1.00,0.1070
Blue Large Recycling Bags,Glad,$12.29,$10.99,$1.30,0.1058
Forceflex Black Large Garbage Bags,Glad,$12.29,$10.99,$1.30,0.1058
Outside Easy-Tie Garbage Bags,Glad,$12.29,$10.99,$1.30,0.1058
Baking Blend Brown Sugar,Truvia,$9.49,$8.49,$1.00,0.1054
Apple Beer,Bud Light,$18.99,$16.99,$2.00,0.1053
Assorted Beer,BDM,$18.99,$16.99,$2.00,0.1053
Beer,Belgian Moon,$18.99,$16.99,$2.00,0.1053
Bottles Beer,Molson Ultra,$18.99,$16.99,$2.00,0.1053
Bottles Pale Ale,Alexander Keith's,$18.99,$16.99,$2.00,0.1053
Cans Beer,Michelob Ultra,$18.99,$16.99,$2.00,0.1053
Cans Beer,Molson Ultra,$18.99,$16.99,$2.00,0.1053
Cheese PD Lasagna,C'est Pret,$6.65,$5.95,$0.70,0.1053
Lime Cans Beer,Bud Light,$18.99,$16.99,$2.00,0.1053
Matante Cans Beer,Archibald,$18.99,$16.99,$2.00,0.1053
